content,x,y
einmaliger Exposition (STOT SE 3),"69.897","6108.781"
gemäß IBC-Code,"64.629","5382.451"
gering löslich,"403.043","3681.2139"
kategorien,"69.897","555.677"
kategorien,"69.897","6044.381"
land),"69.897","2757.4248"
"lassen.","70.298","1909.695"
"mit den Augen vermeiden.","70.298","2288.095"
nicht anwendbar,"217.365","3578.014"
nicht anwendbar,"70.298","5393.251"
nicht bestimmt,"217.365","3531.2139"
nicht bestimmt,"217.365","3542.9138"
nicht bestimmt,"217.365","3566.314"
nicht bestimmt,"217.365","3589.7139"
nicht bestimmt,"217.365","3601.4138"
nicht bestimmt,"217.365","3613.1138"
nicht bestimmt,"217.365","3634.4138"
nicht bestimmt,"217.365","3646.1138"
nicht bestimmt,"217.365","3669.514"
nicht bestimmt,"217.365","3714.2139"
nicht bestimmt,"217.365","3725.9138"
nicht relevant,"71.698","5206.851"
nicht relevant,"71.698","5236.651"
nicht relevant,"71.698","5266.451"
nicht relevant,"71.698","5296.251"
nicht relevant,"71.698","5326.051"
nicht relevant,"71.698","5355.851"
"nicht sensibilisierend.","70.298","4348.962"
oder Explosionsgrenzen,"69.897","3622.7139"
"oder stillende Mütter beachten. Beschäftigungsbeschränkungen nach dem Jugendarbeitsschutzgesetz","70.298","5484.651"
pH-Wert,"69.897","3519.514"
siehe Abschnitt 13,"70.298","2182.295"
"stabil.","70.298","3835.273"
"stabil.","70.298","3946.8728"
tration,"471.36798","1239.8469"
verfahren,"449.263","555.677"
verfahren,"449.263","6044.381"
"vorhandene Kontaktlinsen nach Möglichkeit entfernen. Weiter spülen.","157.647","1106.247"
°C,"295.32797","3507.314"
Ätz-/Reizwirkung auf die Haut,"69.897","567.87695"
Ätz-/Reizwirkung auf die Haut,"69.897","6056.5806"
Ätz-/Reizwirkung auf die Haut Schwere Augenschädigung/-reizung Reizung der Atemwege,"70.298","1521.414"
Ätz-/Reizwirkung auf die Haut:,"64.629","4119.819"
Ätzwirkung,"90.5","725.4459"
≈ 100 °C,"217.365","3554.6138"
① 1 mg/m³,"280.16797","2803.323"
① 1 mg/m³,"280.16797","2842.1309"
① DNEL Arbeitnehmer,"344.168","2960.347"
① DNEL Arbeitnehmer,"344.168","2986.919"
① DNEL Typ,"344.168","2921.039"
① Langzeit-Arbeitsplatzgrenzwert,"280.16797","2739.543"
② 2 mg/m³,"280.16797","2854.367"
② 4 mg/m³,"280.16797","2815.559"
② DNEL Langzeit inhalativ (lokal),"344.168","2999.155"
② DNEL akut inhalativ (lokal),"344.168","2972.583"
② Expositionsweg,"344.168","2933.275"
②③ KMuormzzeenitta-Anrwbeerittsplatzgrenzwert,"280.16797","2751.7788"
③ 8 h,"344.168","3011.3909"
③ Expositionsdauer,"344.168","2945.511"
"④ Überwachungs- bzw. Beobachtungsverfahren","280.16797","2776.251"
⑤ (einatembare Fraktion),"280.16797","2866.603"
⑤ (respirable fraction),"280.16797","2827.795"
⑤ Bemerkung,"280.16797","2788.4868"
