content,x,y
"kleinen Mengen.","105.59918","6302.9604"
"mindestens 48 Stunden nach einem Unfall.","105.59894","1927.2402"
ml,"300.23917","7726.3203"
ml,"300.23938","7810.8003"
nicht bestimmt,"282.479","4509.4004"
nicht bestimmt,"282.479","4520.68"
obere:,"113.15895","4644.8804"
"persönlicher Schutzausrüstung.","105.59987","3680.7202"
"produktsicherheit@berndkraft.de","285.35785","354.2403"
sauer,"282.47836","4481.3203"
sehr giftig für Wasserorganismen,"105.599205","6246.5605"
their organometallic compounds),"300.24023","7335.04"
"umluftunabhängiges Atemschutzgerät verwenden.","105.59926","3815.7202"
"und Gesicht waschen.","105.59956","4040.84"
untere:,"113.158936","4633.6"
vPvB: very Persistent and very Bioaccumulative,"105.59798","9100.76"
vollständig mischbar,"282.479","4740.4004"
"weiteren Qualitätsmerkmalen abhängig und von Hersteller zu Hersteller unterschiedlich. Da das","105.59924","3917.0"
"werden.","105.59926","3950.84"
·,"100.55896","7715.16"
· * Daten gegenüber der Vorversion geändert,"100.55896","9420.88"
"· 1.1 Produktidentifikator","100.55896","146.52032"
"· 1.2 Relevante identifizierte Verwendungen des Stoffs oder Gemischs und Verwendungen, von","100.55897","236.40033"
"· 1.3 Einzelheiten zum Lieferanten, der das Sicherheitsdatenblatt bereitstellt","100.55897","320.64032"
"· 1.4 Notrufnummer: Giftnotruf Berlin 030 30686 700","100.557205","405.00027"
"· 10.1 Reaktivität Keine weiteren relevanten Informationen verfügbar.","100.55896","4908.7603"
"· 10.2 Chemische Stabilität","100.55896","5183.5205"
"· 10.3 Möglichkeit gefährlicher Reaktionen Keine gefährlichen Reaktionen bekannt.","100.55896","5217.12"
"· 10.4 Zu vermeidende Bedingungen Erwärmung","100.5584","5228.4004"
"· 10.5 Unverträgliche Materialien: verschiedene Metalle","100.55782","5239.68"
"· 10.6 Gefährliche Zersetzungsprodukte: siehe Kapitel 5.","100.55724","5250.9604"
"· 11.1 Angaben zu toxikologischen Wirkungen","100.55896","5306.64"
"· 12.1 Toxizität","100.55896","6058.64"
"· 12.2 Persistenz und Abbaubarkeit Keine weiteren relevanten Informationen verfügbar.","100.55897","6156.68"
"· 12.3 Bioakkumulationspotenzial Keine weiteren relevanten Informationen verfügbar.","100.55938","6167.9604"
"· 12.4 Mobilität im Boden Keine weiteren relevanten Informationen verfügbar.","100.558784","6179.24"
"· 12.5 Ergebnisse der PBT- und vPvB-Beurteilung","100.55959","6325.5205"
"· 12.6 Andere schädliche Wirkungen Keine weiteren relevanten Informationen verfügbar.","100.55953","6359.24"
"· 13.1 Verfahren der Abfallbehandlung","100.55896","6414.92"
"· 14.1 UN-Nummer","100.55896","6543.56"
"· 14.2 Ordnungsgemäße UN-Versandbezeichnung","100.55896","6571.64"
"· 14.3 Transportgefahrenklassen","100.55896","6912.64"
"· 14.4 Verpackungsgruppe","100.55896","7200.16"
"· 14.5 Umweltgefahren:","100.55896","7228.24"
"· 14.6 Besondere Vorsichtsmaßnahmen für den","100.55896","7278.88"
"· 14.7 Massengutbeförderung gemäß Anhang II","100.55896","7363.3604"
"· 15.1 Vorschrif ten zu Sicherheit, Gesundheits- und Umweltschutz/spezifische","100.55896","7911.72"
"· 2.1 Einstufung des Stoffs oder Gemischs","100.55896","460.68015"
"· 2.2 Kennzeichnungselemente","100.55896","979.1603"
"· 2.3 Sonstige Gefahren","100.56069","1345.1602"
"· 3.2 Chemische Charakterisierung: Gemische","100.55896","1434.4402"
"· 4.1 Beschreibung der Erste-Hilfe-Maßnahmen","100.55896","1882.3602"
"· 4.2 Wichtigste akute und verzögert auftretende Symptome und Wirkungen","100.55892","2073.4004"
"· 4.3 Hinweise auf ärztliche Soforthilfe oder Spezialbehandlung","100.55894","2107.1204"
"· 5.1 Löschmittel","100.55896","2173.9602"
"· 5.2 Besondere vom Stoff oder Gemisch ausgehende Gefahren","100.55932","2207.6802"
"· 5.3 Hinweise für die Brandbekämpfung","100.559715","2263.96"
"· 6.1 Personenbezogene Vorsichtsmaßnahmen, Schutzausrüstungen und in Notfällen","100.55896","2690.6404"
"· 6.2 Umweltschutzmaßnahmen: Nicht in die Kanalisation oder in Gewässer gelangen lassen.","100.55836","2814.4805"
"· 6.3 Methoden und Material für Rückhaltung und Reinigung:","100.55877","2825.7605"
"· 6.4 Verweis auf andere Abschnitte","100.559166","2938.4404"
"· 7.1 Schutzmaßnahmen zur sicheren Handhabung","100.55896","3027.84"
"· 7.2 Bedingungen zur sicheren Lagerung unter Berücksichtigung von Unverträglichkeiten","100.5584","3123.6"
"· 7.3 Spezifische Endanwendungen Keine weiteren relevanten Informationen verfügbar.","100.557365","3202.2"
"· 8.1 Zu überwachende Parameter","100.55897","3574.1602"
"· 8.2 Begrenzung und Überwachung der Exposition","100.5599","3658.2803"
"· 9.1 Angaben zu den grundlegenden physikalischen und chemischen Eigenschaften","100.55896","4397.2"
"· 9.2 Sonstige Angaben","100.55901","4847.44"
· ADR,"100.55896","6582.8"
· ADR,"100.55896","6929.4404"
· ADR,"100.55896","7419.4"
"· ADR, IMDG, IATA","100.55896","6554.72"
"· ADR, IMDG, IATA","100.55896","7211.3203"
· Abkürzungen und Akronyme:,"100.55827","8936.24"
· Akute Toxizität,"100.55896","5317.8003"
"· Akute Wirkungen (akute Toxizität, Reiz- und Ätzwirkung)","100.55981","5488.8003"
· Allgemeine Angaben,"100.55938","4408.3604"
· Allgemeine Hinweise:,"100.55896","1893.5203"
· Allgemeine Hinweise:,"100.55922","6224.12"
· Allgemeine Schutz- und Hygienemaßnahmen:,"100.55988","3703.1602"
· Anforderung an Lagerräume und Behälter: keine Metallbehälter,"100.55781","3145.92"
· Ansprechpartner: Abteilung Produktsicherheit,"100.55825","8924.96"
· Aquatische Toxizität:,"100.55896","6072.5605"
· Artikelnummer: 16702,"100.55896","180.1203"
"· Aspirationsgefahr Aufgrund der verfügbaren Daten sind die Einstufungskriterien nicht erfüllt.","100.56139","5668.44"
· Atemschutz:,"100.55929","3782.0002"
"· Augenschutz: Dichtschließende Schutzbrille.","100.559654","3995.84"
"· Aus Sicherheitsgründen ungeeignete Löschmittel: Keine Löschmittel-Einschränkungen bekannt.","100.558876","2196.4001"
· Auskunftgebender Bereich: Abteilung Produktsicherheit,"100.55779","393.72028"
· Aussehen:,"100.55938","4419.52"
· Beförderungskategorie,"100.55958","7737.72"
· Begrenzte Menge (LQ),"100.55896","7430.56"
· Begrenzung und Überwachung der Umweltexposition,"100.55958","4052.12"
"· Bemerkung: Sehr giftig für Fische.","100.559204","6201.68"
"· Beschreibung: Gemisch aus nachfolgend angeführten Stoffen mit ungefährlichen Beimengungen.","100.55896","1445.6001"
· Besondere Kennzeichnung (ADR):,"100.559364","7261.96"
· Besondere Schutzausrüstung:,"100.559715","2308.96"
"· Besonders besorgniserregende Stoffe (SVHC) gemäß REACH, Artikel 57","100.55896","8717.48"
"· Bestandteile mit arbeitsplatzbezogenen, zu überwachenden Grenzwerten:","100.55896","3588.0803"
"· CMR-Wirkungen (krebserzeugende, erbgutverändernde und fortpflanzungsgefährdende","100.55981","5545.08"
· Class,"100.55896","7081.72"
· Class,"100.55896","7171.96"
· Dampfdichte,"100.55779","4701.16"
· Dampfdruck bei 20 °C:,"100.55896","4661.68"
· Dichte bei 20 °C:,"100.55896","4678.6"
· Durchdringungszeit des Handschuhmaterials,"100.55927","3973.4001"
· EMS-Nummer:,"100.55979","7312.6"
"· Einstufung gemäß Verordnung (EG) Nr. 1272/2008","100.55896","471.84015"
· Einstufungsrelevante LD/LC50-Werte:,"100.55896","5343.0"
· Empfehlung:,"100.55896","6426.08"
"· Empfehlung: Entsorgung gemäß den behördlichen Vorschriften.","100.559395","6476.6"
"· Empfohlenes Reinigungsmittel: Wasser, gegebenenfalls mit Zusatz von Reinigungsmitteln.","100.55942","6487.88"
"· Entzündbarkeit (fest, gasförmig):","100.55896","4554.64"
· Ergebnisse der PBT- und vPvB-Beurteilung,"100.56069","1356.3201"
· Excepted quantities (EQ),"100.559364","7788.3604"
· Explosionsgrenzen:,"100.55896","4622.3203"
· Explosive Eigenschaften:,"100.55896","4605.4004"
· Flammpunkt:,"100.55896","4537.72"
· Freigestellte Mengen (EQ),"100.559364","7441.84"
"· Geeignete Löschmittel: Löschmaßnahmen auf die Umgebung abstimmen.","100.55896","2185.12"
· Gefahrbestimmende Komponenten zur Etikettierung:,"100.55904","1108.6401"
· Gefahrbestimmende Komponenten zur Etikettierung:,"100.55904","8052.3604"
· Gefahrenhinweise,"100.55904","1131.0802"
· Gefahrenhinweise,"100.55904","8074.8003"
· Gefahrenpiktogramme,"100.55837","1012.76025"
· Gefahrenpiktogramme,"100.55837","7956.48"
· Gefahrzettel,"100.559364","7002.7603"
· Gefährliche Inhaltsstoffe:,"100.55896","1459.6401"
· Geruch:,"100.55944","4453.24"
· Geruchsschwelle:,"100.55886","4464.5205"
· Handelsname: Zinkchloridlösung 35% reinst,"100.55896","163.32031"
· Handschuhmaterial,"100.55927","3894.56"
· Handschutz:,"100.55927","3827.0002"
· Hersteller/Lieferant:,"100.55839","331.8003"
"· Hinweise zum Brand- und Explosionsschutz: Keine besonderen Maßnahmen erforderlich.","100.55897","3106.6802"
· IATA,"100.559364","6895.72"
· IATA,"100.55896","7109.9204"
· IMDG,"100.55896","6873.16"
· IMDG,"100.55896","7019.68"
· IMDG,"100.55896","7765.9204"
"· Karzinogenität Aufgrund der verfügbaren Daten sind die Einstufungskriterien nicht erfüllt.","100.560234","5589.8403"
· Keimzell-Mutagenität,"100.55979","5567.4004"
· Kemler-Zahl:,"100.559364","7301.3203"
"· Kennzeichnung gemäß Verordnung (EG) Nr. 1272/2008","100.55896","990.32025"
"· Kennzeichnung gemäß Verordnung (EG) Nr. 1272/2008","100.55897","7934.04"
· Klasse,"100.55896","6991.4805"
· Klassifizierung nach Betriebssicherheitsverordnung (BetrSichV): -,"100.55805","3190.92"
· Körperschutz:,"100.55958","4007.12"
· Label,"100.559364","7093.0"
· Label,"100.559364","7183.24"
· Lagerklasse nach VCI:,"100.55805","3179.76"
· Lagerung:,"100.55781","3134.76"
· Limited quantities (LQ),"100.55896","7777.08"
· Lösemittelgehalt:,"100.55896","4813.72"
· Löslichkeit in / Mischbarkeit mit,"100.55896","4729.3604"
· Marine pollutant:,"100.55896","7239.4004"
· Mengenschwelle (in Tonnen) für die Anwendung in Betrieben der oberen Klasse 200 t,"100.55822","8602.16"
· Mengenschwelle (in Tonnen) für die Anwendung in Betrieben der unteren Klasse 100 t,"100.55878","8590.88"
"· Namentlich aufgeführte gefährliche Stoffe - ANHANG I Keiner der Inhaltsstoffe ist enthalten.","100.55896","8568.32"
· Nationale Vorschriften:,"100.55808","8624.721"
"· PBT: Nicht anwendbar.","100.56069","1367.4801"
"· PBT: Nicht anwendbar.","100.55959","6336.68"
· Persönliche Schutzausrüstung:,"100.55988","3692.0002"
· Primäre Reizwirkung:,"100.55897","5410.3203"
· Registrierungsnummer,"100.55898","191.40027"
· Relative Dichte,"100.55837","4689.8804"
· Relevante Sätze,"100.55839","8834.96"
· Reproduktionstoxizität,"100.56054","5601.12"
· Richtlinie 2012/18/EU,"100.55896","8557.16"
· Schulungshinweise,"100.558815","8902.5205"
"· Schweizerischer VOCV-Gehalt 0,00 %","100.55933","8756.721"
· Schwere Augenschädigung/-reizung,"100.55938","5443.9204"
· Segregation groups,"100.56022","7323.88"
· Selbstentzündungstemperatur:,"100.55896","4588.48"
· Sensibilisierung der Atemwege/Haut,"100.55938","5466.3604"
· Seveso-Kategorie E1 Gewässergefährdend,"100.55886","8579.601"
· Sicherheitshinweise,"100.559456","1187.3602"
· Sicherheitshinweise,"100.559456","8131.08"
· Signalwort Gefahr,"100.55902","1091.7202"
· Signalwort Gefahr,"100.55902","8035.44"
"· Sonstige Vorschriften, Beschränkungen und Verbotsverordnungen","100.55849","8658.44"
· Spezifische Zielorgan-Toxizität bei einmaliger Exposition,"100.56097","5623.56"
· Spezifische Zielorgan-Toxizität bei wiederholter Exposition,"100.56098","5646.0"
· Stowage Category,"100.560646","7346.44"
· Thermische Zersetzung / zu vermeidende Bedingungen:,"100.55896","5194.68"
· Transport/weitere Angaben:,"100.55896","7402.6"
· Tunnelbeschränkungscode,"100.559975","7749.0005"
· UN Model Regulation:,"100.55896","7850.4004"
· Ungereinigte Verpackungen:,"100.559395","6465.4404"
"· VERORDNUNG (EG) Nr. 1907/2006 ANHANG XVII Beschränkungsbedingungen: 3","100.55764","8613.44"
· Verdampfungsgeschwindigkeit,"100.55721","4712.44"
"· Verteilungskoeffizient: n-Octanol/Wasser: Nicht bestimmt.","100.55896","4757.44"
· Verwendung des Stoffes / des Gemisches,"100.55897","270.0003"
· Viskosität:,"100.55896","4774.3604"
"· Wassergefährdungsklasse: WGK 3 (Selbsteinstufung): stark wassergefährdend.","100.55808","8641.5205"
· Weitere Angaben,"100.559715","2342.6802"
"· Weitere Angaben zu den Lagerbedingungen: Behälter dicht geschlossen halten.","100.55761","3168.48"
· Weitere ökologische Hinweise:,"100.55922","6212.9604"
· Zersetzungstemperatur:,"100.55896","4571.56"
"· Zusammenlagerungshinweise: TRGS 510 beachten.","100.55819","3157.2002"
· Zustandsänderung,"100.55896","4498.3604"
· Zusätzliche Hinweise zur Gestaltung technischer Anlagen:,"100.55896","3546.0803"
"· Zusätzliche Hinweise: Als Grundlage dienten die bei der Erstellung gültigen Listen.","100.55899","3641.3604"
· nach Augenkontakt:,"100.55894","2005.9603"
· nach Einatmen:,"100.55895","1938.5203"
· nach Hautkontakt:,"100.55895","1972.2402"
· nach Verschlucken:,"100.55892","2039.6803"
· pH-Wert:,"100.55896","4481.4404"
"· sonstige Stoffe, die für die Einstufung des Gemisches irrelevant sind:","100.55896","1524.2001"
"· vPvB: Nicht anwendbar.","100.560616","1378.7601"
"· vPvB: Nicht anwendbar.","100.55952","6347.9604"
"· zusätzl. Hinweise:","100.55896","1815.5203"
· Ätz-/Reizwirkung auf die Haut,"100.55897","5421.48"
· Ökotoxische Wirkungen:,"100.559204","6190.5205"
"Ärztlicher Behandlung zuführen.","105.59894","1960.9602"
"Ärztlicher Behandlung zuführen.","105.59892","1994.6803"
Ätzwirkungen,"105.59892","2084.5603"
Ätzwirkungen,"105.59979","5499.96"
"überarbeitet am: 17.04.2018","381.95908","83.04028"
"überarbeitet am: 17.04.2018","381.95908","913.7603"
"überarbeitet am: 17.04.2018","381.95908","1755.7603"
"überarbeitet am: 17.04.2018","381.95908","2597.7603"
"überarbeitet am: 17.04.2018","381.95908","3439.7603"
"überarbeitet am: 17.04.2018","381.95908","4281.7603"
"überarbeitet am: 17.04.2018","381.95908","5123.7603"
"überarbeitet am: 17.04.2018","381.95908","5965.7603"
"überarbeitet am: 17.04.2018","381.95908","6807.7603"
"überarbeitet am: 17.04.2018","381.95908","7649.7603"
"überarbeitet am: 17.04.2018","381.95908","8491.761"
"überarbeitet am: 17.04.2018","381.95908","9333.761"
