content,x,y
"Verursacht schwere Augenschäden.","157.647","1196.1599"
"Verursacht schwere Augenschäden.","70.298","4826.217"
"Verursacht schwere Augenschäden.","157.647","7170.3296"
Verwendung des Stoffs/Gemischs:,"64.629","264.15802"
"Verwendungen, von denen abgeraten wird","64.629","251.10199"
"Viskosität, dynamisch","69.897","4407.289"
"Viskosität, kinematisch","69.897","4418.989"
"Vollständig entleerte Verpackungen können einer Verwertung zugeführt werden.","70.298","5605.103"
WGK:,"64.629","6473.0347"
Wasser,"70.298","2997.352"
Wasser,"69.897","4395.589"
Wassergefährdungsklasse (WGK),"64.629","6460.0947"
Wasserlöslichkeit (g/L),"69.897","4125.126"
Wasserorganismen,"420.791","5340.756"
Wassersprühstrahl alkoholbeständiger Schaum Löschpulver Kohlendioxid (CO2),"70.298","2392.936"
Wasservollstrahl,"70.298","2416.336"
"Webseite: www.gesi.de","70.298","398.602"
"Wegen einer Abfallentsorgung den zuständigen zugelassenen Entsorger ansprechen.","70.298","5581.703"
"Wiederholter Kontakt kann zu spröder oder rissiger Haut führen.","157.647","1256.1599"
"Wiederholter Kontakt kann zu spröder oder rissiger Haut führen.","70.298","4802.817"
"Wortlaut der H- und EUH-Sätze: siehe Abschnitt 16.","62.927998","1986.6799"
Zersetzungstemperatur (°C):,"69.897","4010.2258"
Zusätzliche Angaben:,"64.629","5205.8867"
Zündtemperatur in °C,"69.897","4045.326"
[DE] Nationale Vorschriften,"83.629","6444.1895"
"akuter Toxizität (dermal).","70.298","1431.919"
"akuter Toxizität (inhalativ).","70.298","1453.519"
au,"335.378","5318.956"
bei,"295.32797","3941.626"
bei,"295.32797","4364.439"
"besetzt.)","72.598","462.44598"
de / DE,"515.859","796.83"
de / DE,"515.859","1638.719"
de / DE,"515.859","2480.608"
de / DE,"515.859","3322.497"
de / DE,"515.859","4164.3857"
de / DE,"515.859","5006.275"
de / DE,"515.859","5848.164"
de / DE,"515.859","6690.0527"
de / DE,"515.859","7531.942"
"die Atemwege tödlich sein.","235.729","582.771"
"die Atemwege tödlich sein.","235.729","6981.822"
"einholen. Betroffenen nicht unbeaufsichtigt lassen. Achtung Ersthelfer: Auf Selbstschutz achten!","70.298","2082.364"
entzündbare Flüssigkeiten,"69.897","551.871"
entzündbare Flüssigkeiten,"69.897","6950.922"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","67.862"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","909.751"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","1751.6399"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","2593.529"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","3435.418"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","4277.3066"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","5119.196"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","5961.0845"
"gemäß Verordnung (EG) Nr. 1907/2006 (REACH)","64.629","6802.9736"
"getränkte Kleidung ausziehen. Bei Bewusstlosigkeit in stabile Seitenlage bringen und ärztlichen Rat","70.298","2071.564"
hbar,"217.365","4134.726"
kategorien,"69.897","539.671"
kategorien,"69.897","6938.7217"
kungscode: (D/E),"64.327995","6279.6167"
"langfristiger Wirkung.","235.729","667.971"
"langfristiger Wirkung.","235.729","7067.022"
"lassen.","70.298","2730.772"
nicht bestimmt,"217.365","3975.126"
nicht bestimmt,"217.365","3986.826"
nicht bestimmt,"217.365","4010.2258"
nicht bestimmt,"217.365","4033.626"
nicht bestimmt,"217.365","4045.326"
nicht bestimmt,"217.365","4057.026"
nicht bestimmt,"217.365","4078.326"
nicht bestimmt,"217.365","4090.026"
nicht bestimmt,"217.365","4101.726"
nicht bestimmt,"217.365","4113.426"
nicht bestimmt,"217.365","4407.289"
oder Explosionsgrenzen,"69.897","4066.626"
pH-Wert,"69.897","3963.4258"
"reinigen und gut durchlüftet aufbewahren. Durchbruchszeiten und Quelleigenschaften des Materials sind","70.298","3737.5488"
siehe Abschnitt 13,"70.298","3035.496"
tration,"471.36798","1896.621"
und des Unternehmens,"64.629","173.18597"
verfahren,"449.263","539.671"
verfahren,"449.263","6938.7217"
"verursachen.","235.729","625.371"
"verursachen.","235.729","7024.422"
vollständig misc,"217.365","4125.126"
zahl):,"64.327995","6232.8164"
"zu berücksichtigen.","70.298","3748.3489"
°C,"295.32797","3951.2258"
°C,"295.32797","4374.039"
Ätz-/Reizwirkung auf die Haut,"69.897","594.47095"
Ätz-/Reizwirkung auf die Haut,"69.897","6993.522"
Ätz-/Reizwirkung auf die Haut:,"64.629","4792.0166"
Ätzwirkung,"186.538","1089.0599"
—,"434.598","5451.152"
—,"434.598","5462.852"
