content,x,y
"relevanten Arbeitsplatzfaktoren berücksichtigt werden. Insbesondere, jedoch","196.1019","4863.47"
sachkundigen Person für,"36.10194","494.3099"
"sein.","256.6716","10435.19"
"senkrecht und fest stehen. Personen, die das","127.7361","8887.082"
sicheren Handhabung,"32.86356","3509.4463"
"sicherzustellen, daß er die aktuellste Version dieses Datenblatt besitzt.","33.70314","11114.793"
"sofort den Spezialisten der Giftinformationszentrale kontaktieren.","182.78856","2470.244"
"sollte nach Möglichkeit angewandt werden. Arbeiten nur in gut belüfteten","194.42273","5301.2715"
"sollte nur in Betracht gezogen werden, wenn Wiederverwertung nicht durchführbar","182.78856","8153.1494"
subspicatus,"349.98492","7253.8184"
"und Auskleidungen können Produktrückstände enthalten. Vermeiden Sie die","182.78856","8260.976"
und gemäß IBC-Code,"32.86356","9042.046"
"und vewendet werden.","196.1019","5168.1377"
"unter den Arbeitsplatz- Grenzwerten zu halten, muß ein geeigneter Atemschutz","196.1019","4618.3115"
"vP: Nicht verfügbar. vB: Nicht verfügbar.","183.38826","7783.2544"
vPvB,"38.9805","7768.502"
vPvB = Sehr persistent und sehr bioakkumulierbar,"184.1079","10327.965"
"vermeiden.","183.38826","3174.1929"
"vermeiden.","182.78856","3520.241"
"verursachen und zu einer nichtallergischen Kontaktdermatitis sowie der Absorption durch die Haut führen.","38.9805","2348.025"
"verursachen und zu einer nichtallergischen Kontaktdermatitis sowie der Absorption durch die Haut führen.","38.9805","6290.9175"
"verwendet, gelagert oder verarbeitet wird, zu verbieten.","182.78856","3542.7898"
vollständigen Wortlaut der oben,"324.91745","1866.7058"
"von Flüssen, Seen oder Abwasserleitungen entsprechend den örtlichen Gesetzen","183.38826","3089.5154"
"von uns erhalten zu haben, handelt auf eigene Gefahr. Es liegt immer in der Verantwortung des Anwenders,","33.70314","10842.388"
"vorgängig durch einen Fachmann genehmigen lassen.","194.42273","5230.508"
"vorherrschenden Lösemittel[n]. Bei längerem oder wiederholtem Kontakt wird ein","196.1019","4784.55"
"vorzeigen. Person warm und ruhig halten. KEIN Erbrechen herbeiführen.","183.38826","2233.9622"
"welche für diese Beförderungsarten notwendig sind.","121.85904","8552.926"
"www.sikkens.de","182.54868","428.22177"
"zuführen.","183.38826","1154.4797"
"zugewiesen werden.","182.78856","8090.301"
"zutreffenden Konzentrationen als gesundheits- oder umweltschädlich eingestuft sind, PBT- oder vPvB-Stoffe bzw.","33.70314","1910.124"
Überarbeitungsdatum,"33.34332","829.54224"
Überarbeitungsdatum,"33.34332","1671.5422"
Überarbeitungsdatum,"33.34332","2513.5422"
Überarbeitungsdatum,"33.34332","3355.5422"
Überarbeitungsdatum,"33.34332","4197.542"
Überarbeitungsdatum,"33.34332","5039.542"
Überarbeitungsdatum,"33.34332","5881.542"
Überarbeitungsdatum,"33.34332","6723.542"
Überarbeitungsdatum,"33.34332","7565.542"
Überarbeitungsdatum,"33.34332","8407.542"
Überarbeitungsdatum,"33.34332","9249.542"
Überarbeitungsdatum,"33.34332","10091.542"
Überarbeitungsdatum,"35.62218","10737.8"
Überarbeitungsdatum,"33.34332","10933.542"
Überarbeitungsdatum,"33.34332","11775.542"
Überwachung der,"57.571198","5361.3613"
"Überwachung erforderlich sein, um die Wirksamkeit der Belüftung oder anderer","196.1019","4337.893"
Überwachungsverfahren,"51.454258","4327.0977"
≤5,"261.10938","1543.8062"
≥25 - ≤50,"261.10938","1509.983"
