Date,Market,Product,Seasonality,Base_Price,Weather_Index,Marketing_Spend,Competitor_Price,Actual_Price,Demand,Is_Viral_Event
2024-01-30,A,Premium_Kopfhoerer,1.148132665047993,150.0,45.62459375310085,935.7675059038546,145.96069745027532,148.68737812593025,68,0
2024-01-31,A,Premium_Kopfhoerer,1.1526012831556314,150.0,40.97440081655905,155.62761462030036,146.4993089103642,147.29232024496773,86,0
2024-02-01,A,Premium_Kopfhoerer,1.157024682209665,150.0,77.78417276763406,183.12447530024068,138.87761676013187,158.33525183029022,55,0
2024-02-02,A,Premium_Kopfhoerer,1.16140155146149,150.0,49.79754162893099,246.51189028560643,143.8673820254615,149.9392624886793,63,0
2024-02-03,A,Premium_Kopfhoerer,1.1657305939502858,150.0,34.1343360656615,635.6915507141873,141.49627232395235,145.24030081969846,87,0
2024-02-04,A,Premium_Kopfhoerer,1.1700105268873353,150.0,62.338173681547836,235.42504390539773,146.90640741084047,153.70145210446435,50,0
2024-02-05,A,Premium_Kopfhoerer,1.1742400820361403,150.0,31.687345250434667,971.2687433056601,144.45976876252828,144.5062035751304,107,0
2024-02-06,A,Premium_Kopfhoerer,1.178418006088229,150.0,53.132953925071334,502.0430745326683,137.7974630934994,150.9398861775214,68,0
2024-02-07,A,Premium_Kopfhoerer,1.1825430610345378,150.0,20.604948141803366,551.3661643151497,165.1694267292711,141.181484442541,107,0
2024-02-08,A,Premium_Kopfhoerer,1.1866140245322603,150.0,30.077209266523543,321.99275422486585,159.39405548271924,144.02316277995706,79,0
2024-02-09,A,Premium_Kopfhoerer,1.1906296902670532,150.0,52.952918538036855,523.8642271912602,144.1573543386001,150.88587556141107,71,0
2024-02-10,A,Premium_Kopfhoerer,1.1945888683104944,150.0,61.07699869993116,695.7222693733104,152.04316047490207,153.32309960997935,69,0
2024-02-11,A,Premium_Kopfhoerer,1.1984903854726836,150.0,52.57052421784956,776.0594232586385,153.13098817365972,150.77115726535487,67,0
2024-02-12,A,Premium_Kopfhoerer,1.2023330856498837,150.0,48.265275764176394,778.4812744389217,158.93314391080108,149.4795827292529,77,0
2024-02-13,A,Premium_Kopfhoerer,1.2061158301671,150.0,45.48344456616067,620.1020014246795,143.8604623000494,148.6450333698482,79,0
2024-02-14,A,Premium_Kopfhoerer,1.209837498115494,150.0,27.822170144488588,913.9237974944715,158.1908008798682,143.34665104334658,124,0
2024-02-15,A,Premium_Kopfhoerer,1.2134969866845324,150.0,39.20233687407937,835.6670625754984,145.890710218448,146.7607010622238,79,0
2024-02-16,A,Premium_Kopfhoerer,1.2170932114887738,150.0,43.09041843560319,781.3433032287629,139.9810319687354,147.92712553068097,76,0
2024-02-17,A,Premium_Kopfhoerer,1.2206251068891956,150.0,65.85683339328374,150.04496951241455,155.43102419485874,154.7570500179851,61,0
2024-02-18,A,Premium_Kopfhoerer,1.2240916263089665,150.0,55.15427434352692,106.19016599768439,159.68068818091822,151.54628230305806,55,0
2024-02-19,A,Premium_Kopfhoerer,1.2274917425435687,150.0,23.55439766955899,291.20254947592565,169.40931730148014,142.0663193008677,101,0
2024-02-20,A,Premium_Kopfhoerer,1.2308244480651813,150.0,54.86125954092193,697.171234522107,141.0020605118234,151.4583778622766,79,0
2024-02-21,A,Premium_Kopfhoerer,1.2340887553212325,150.0,44.22376579375525,470.0777399942912,155.2418976381059,148.26712973812658,77,0
2024-02-22,A,Premium_Kopfhoerer,1.2372836970270331,150.0,39.84616999541062,462.16563336938054,146.9264906715485,146.95385099862318,80,0
2024-02-23,A,Premium_Kopfhoerer,1.2404083264524028,150.0,59.175144332613016,896.1281994066524,155.87519032893024,152.7525432997839,73,0
2024-02-24,A,Premium_Kopfhoerer,1.2434617177022083,150.0,65.46499283743927,906.0065633186549,138.97132836576563,154.6394978512318,346,1
2024-02-25,A,Premium_Kopfhoerer,1.2464429659907243,150.0,63.96920178674298,918.2577376482271,140.52922668226077,154.1907605360229,77,0
2024-02-26,A,Premium_Kopfhoerer,1.2493511879097423,150.0,37.411737151660425,382.4902688635246,144.18093882625138,146.22352114549813,79,0
2024-02-27,A,Premium_Kopfhoerer,1.2521855216903435,150.0,45.36181436223178,721.9502314653356,150.59223034251065,148.60854430866954,95,0
2024-02-28,A,Premium_Kopfhoerer,1.2549451274582584,150.0,54.96895147105346,344.46986314693265,145.19189050096233,151.49068544131603,72,0
2024-02-29,A,Premium_Kopfhoerer,1.2576291874827408,150.0,64.63317690683539,271.5488497670048,154.94290757935065,154.38995307205062,61,0
2024-03-01,A,Premium_Kopfhoerer,1.260236906418879,150.0,42.81238643232065,266.1692116126323,157.70170963693437,147.8437159296962,80,0
2024-03-02,A,Premium_Kopfhoerer,1.2627675115432728,150.0,47.215115350042744,407.8968587772346,154.49683155934017,149.16453460501282,74,0
2024-03-03,A,Premium_Kopfhoerer,1.265220252983009,150.0,33.40497538990958,486.9618578018395,162.14090729745652,145.02149261697286,109,0
2024-03-04,A,Premium_Kopfhoerer,1.2675944039378646,150.0,32.05690063878994,847.8542539495616,153.1186997209151,144.61707019163697,106,0
2024-03-05,A,Premium_Kopfhoerer,1.2698892608956729,150.0,62.18788733591297,207.9019841254409,140.87327467244876,153.6563662007739,50,0
2024-03-06,A,Premium_Kopfhoerer,1.2721041438407907,150.0,70.34360042856234,761.4332626554047,160.22532385153755,156.1030801285687,102,0
2024-03-07,A,Premium_Kopfhoerer,1.2742383964556,150.0,48.91984817629499,578.3094227703748,145.46132823295503,149.6759544528885,81,0
2024-03-08,A,Premium_Kopfhoerer,1.2762913863149903,150.0,65.05299346838036,359.15080840839323,156.8281387476418,154.51589804051412,72,0
2024-03-09,A,Premium_Kopfhoerer,1.278262505073759,150.0,55.424540375714514,543.5376260795422,161.80300662416332,151.62736211271437,81,0
2024-03-10,A,Premium_Kopfhoerer,1.2801511686468776,150.0,40.323203680923136,369.9478627993204,153.425160080478,147.09696110427694,60,0
2024-03-11,A,Premium_Kopfhoerer,1.2819568173825686,150.0,55.42093408262621,636.4737597144754,138.77880890126514,151.62628022478788,77,0
2024-03-12,A,Premium_Kopfhoerer,1.2836789162281428,150.0,73.07054849698955,490.4595305697198,143.11340875117656,156.92116454909686,95,0
2024-03-13,A,Premium_Kopfhoerer,1.285316954888546,150.0,49.46260941335073,247.96497617099087,159.9205835016385,149.83878282400522,77,0
2024-03-14,A,Premium_Kopfhoerer,1.2868704479775717,150.0,73.46965483721009,204.92476710012704,148.73157985767887,157.04089645116304,85,0
2024-03-15,A,Premium_Kopfhoerer,1.2883389351616903,150.0,10.703823438653835,592.0261138649172,150.59680151206626,138.21114703159614,100,0
2024-03-16,A,Premium_Kopfhoerer,1.2897219812964564,150.0,62.32853756562836,912.1717299574931,155.69118312122706,153.6985612696885,80,0
2024-03-17,A,Premium_Kopfhoerer,1.2910191765554522,150.0,51.30570602357257,409.561917901917,155.22242146560242,150.39171180707177,85,0
2024-03-18,A,Premium_Kopfhoerer,1.2922301365517261,150.0,45.514889743011985,759.7000965003609,152.09099859289094,148.6544669229036,94,0
2024-03-19,A,Premium_Kopfhoerer,1.293354502451697,150.0,51.37641164803254,692.7952194457903,148.4349872158465,150.41292349440977,89,0
2024-03-20,A,Premium_Kopfhoerer,1.2943919410814828,150.0,20.186466280986608,938.399422878533,147.65498665700733,141.05593988429598,112,0
2024-03-21,A,Premium_Kopfhoerer,1.2953421450256277,150.0,46.70492168243732,838.8829155692267,156.43424118968508,149.0114765047312,108,0
2024-03-22,A,Premium_Kopfhoerer,1.2962048327181959,150.0,55.3566885726762,609.9447330149167,154.15177148300845,151.60700657180286,81,0
2024-03-23,A,Premium_Kopfhoerer,1.2969797485262058,150.0,72.16841067112274,691.3274484106965,148.07024999536657,156.65052320133682,100,0
2024-03-24,A,Premium_Kopfhoerer,1.2976666628253797,150.0,42.22594672589529,908.5478199256314,158.11584234744856,147.66778401776858,117,0
2024-03-25,A,Premium_Kopfhoerer,1.2982653720681856,150.0,37.87259595660218,459.5669061282413,149.03224413652663,146.36177878698066,94,0
2024-03-26,A,Premium_Kopfhoerer,1.2987756988441537,150.0,42.47364434623195,394.1152352719996,143.61253369249204,147.74209330386958,98,0
2024-03-27,A,Premium_Kopfhoerer,1.2991974919324467,150.0,63.731031765531114,109.72997527167671,144.30771975822492,154.11930952965935,54,0
2024-03-28,A,Premium_Kopfhoerer,1.2995306263466693,150.0,54.93126664489527,843.8959667723178,142.65944372767675,151.47937999346857,74,0
2024-03-29,A,Premium_Kopfhoerer,1.299775003371905,150.0,42.05359694349442,820.8826303630284,147.95692487547234,147.61607908304833,93,0
2024-03-30,A,Premium_Kopfhoerer,1.2999305505939671,150.0,57.699011496700344,194.00906629013625,159.25293208752146,152.3097034490101,58,0
2024-03-31,A,Premium_Kopfhoerer,1.299997221920857,150.0,51.456163240220604,619.1716430194302,143.9617861422712,150.43684897206617,84,0
2024-04-01,A,Premium_Kopfhoerer,1.2999749975964214,150.0,64.52967485799334,517.5835283501987,151.41356820763576,154.35890245739802,87,0
2024-04-02,A,Premium_Kopfhoerer,1.2998638842062071,150.0,39.469203591839715,206.8381859582003,145.0748299077944,146.84076107755192,67,0
2024-04-03,A,Premium_Kopfhoerer,1.29966391467551,150.0,45.085067801033475,982.5114043546512,148.0476821904642,148.52552034031004,89,0
2024-04-04,A,Premium_Kopfhoerer,1.2993751482596176,150.0,44.118377703017636,293.2262987170199,138.67469091011063,148.2355133109053,71,0
2024-04-05,A,Premium_Kopfhoerer,1.298997670526251,150.0,28.04727577801822,160.51076208150502,148.34596328132596,143.41418273340545,85,0
2024-04-06,A,Premium_Kopfhoerer,1.2985315933302093,150.0,54.44180415596864,635.3626415517186,148.5472096514628,151.33254124679058,75,0
2024-04-07,A,Premium_Kopfhoerer,1.2979770547802243,150.0,53.91582908269834,764.9800094197294,154.0521595802677,151.1747487248095,72,0
2024-04-08,A,Premium_Kopfhoerer,1.2973342191980364,150.0,50.07670184963691,129.19910144246828,151.67460684941528,150.02301055489107,74,0
2024-04-09,A,Premium_Kopfhoerer,1.296603277069702,150.0,46.48119299937279,692.84587485432,141.01205906285966,148.94435789981185,96,0
2024-04-10,A,Premium_Kopfhoerer,1.2957844449891491,150.0,28.769438869243785,579.062688356309,158.13148683032657,143.63083166077314,110,0
2024-04-11,A,Premium_Kopfhoerer,1.2948779655939946,150.0,43.69032015851961,192.93850798754357,151.57727280166498,148.10709604755587,68,0
2024-04-12,A,Premium_Kopfhoerer,1.2938841074936471,150.0,44.85928225209846,255.27148925172585,151.48795137883116,148.45778467562954,64,0
2024-04-13,A,Premium_Kopfhoerer,1.2928031651897105,150.0,37.96584096167572,611.1768675844725,149.93113234961146,146.3897522885027,89,0
2024-04-14,A,Premium_Kopfhoerer,1.2916354589887185,150.0,47.580714325009865,366.72185216195953,146.11681914583335,149.27421429750297,74,0
2024-04-15,A,Premium_Kopfhoerer,1.2903813349072193,150.0,56.060762852218076,944.4841557861845,151.63351754811544,151.8182288556654,86,0
2024-04-16,A,Premium_Kopfhoerer,1.2890411645692446,150.0,78.29278851815795,836.8662065356457,153.56691326946438,158.4878365554474,83,0
2024-04-17,A,Premium_Kopfhoerer,1.287615345096189,150.0,52.61866719247758,985.2104858622968,136.89828231490833,150.78560015774326,84,0
2024-04-18,A,Premium_Kopfhoerer,1.2861042989891338,150.0,53.86325586084146,333.7037550553726,145.95929371990428,151.15897675825244,77,0
2024-04-19,A,Premium_Kopfhoerer,1.2845084740036514,150.0,48.883311263507494,972.7512695181794,148.0878977219731,149.66499337905225,85,0
2024-04-20,A,Premium_Kopfhoerer,1.2828283430171261,150.0,21.21843177051438,488.1104828124021,151.92127954270708,141.36552953115432,115,0
2024-04-21,A,Premium_Kopfhoerer,1.2810644038886294,150.0,49.602291868261744,412.76691578237916,158.94983254445344,149.88068756047852,86,0
2024-04-22,A,Premium_Kopfhoerer,1.2792171793113938,150.0,50.9034531491154,145.31457427241793,144.21194389052414,150.27103594473462,47,0
2024-04-23,A,Premium_Kopfhoerer,1.2772872166579279,150.0,86.94863168727929,147.48873207364235,146.26528614886618,161.0845895061838,57,0
2024-04-24,A,Premium_Kopfhoerer,1.275275087817818,150.0,47.114585528283165,722.8101303519892,146.15599417015088,149.13437565848494,87,0
2024-04-25,A,Premium_Kopfhoerer,1.2731813890282648,150.0,54.523210135004184,512.1360949906251,143.98854307421593,151.35696304050126,70,0
2024-04-26,A,Premium_Kopfhoerer,1.2710067406974053,150.0,49.47932345442135,303.86946343249514,147.39610128665805,149.8437970363264,399,1
2024-04-27,A,Premium_Kopfhoerer,1.2687517872204728,150.0,32.46982943570702,652.5732756927093,155.7810166499098,144.7409488307121,108,0
2024-04-28,A,Premium_Kopfhoerer,1.266417196788848,150.0,67.14234221772531,327.57230642510007,142.0962337847674,155.1427026653176,60,0
2024-04-29,A,Premium_Kopfhoerer,1.2640036611920606,150.0,61.27899549030161,619.8685789099803,153.20860796364676,153.38369864709048,66,0
2024-04-30,A,Premium_Kopfhoerer,1.2615118956127964,150.0,61.865479205645705,423.2878722844213,137.2357332748625,153.5596437616937,58,0
2024-05-01,A,Premium_Kopfhoerer,1.2589426384149733,150.0,36.35918817807892,841.1970039506372,145.78996502668346,145.90775645342367,108,0
2024-05-02,A,Premium_Kopfhoerer,1.256296650924948,150.0,71.04191466404149,838.6265446901014,147.5288302483651,156.31257439921245,85,0
2024-05-03,A,Premium_Kopfhoerer,1.253574717205919,150.0,28.972234058115788,529.6153583101612,162.5614475468555,143.69167021743473,101,0
2024-05-04,A,Premium_Kopfhoerer,1.250777643825591,150.0,58.80285640700406,415.73719840151404,147.93898271435484,152.64085692210122,72,0
2024-05-05,A,Premium_Kopfhoerer,1.2479062596171728,150.0,82.85683438714968,426.30381690318507,133.4906739491181,159.8570503161449,78,0
2024-05-06,A,Premium_Kopfhoerer,1.244961415433775,150.0,35.14195512303967,825.1430731013961,135.00833319854064,145.5425865369119,72,0
2024-05-07,A,Premium_Kopfhoerer,1.2419439838962834,150.0,41.50553405595842,395.36153451785077,150.2552218976001,147.45166021678753,81,0
2024-05-08,A,Premium_Kopfhoerer,1.2388548591347848,150.0,51.49477047631462,288.1534363361614,154.6032814184243,150.44843114289438,65,0
2024-05-09,A,Premium_Kopfhoerer,1.2356949565236144,150.0,42.44786518825701,176.21950768777614,152.8159189322044,147.7343595564771,362,1
2024-05-10,A,Premium_Kopfhoerer,1.232465212410112,150.0,26.74004853400801,520.0238087959675,151.25677579350744,143.0220145602024,102,0
2024-05-11,A,Premium_Kopfhoerer,1.2291665838371628,150.0,51.02844462209041,533.9188890278577,158.7169469812925,150.30853338662712,85,0
2024-05-12,A,Premium_Kopfhoerer,1.2258000482596025,150.0,34.065444294108424,856.8178393626165,145.9530658444715,145.21963328823253,90,0
2024-05-13,A,Premium_Kopfhoerer,1.2223666032545788,150.0,57.10388645952772,299.1148268014576,156.7118291702012,152.13116593785833,63,0
2024-05-14,A,Premium_Kopfhoerer,1.2188672662259463,150.0,36.20863648649295,442.89214630155993,137.75988836230187,145.8625909459479,90,0
2024-05-15,A,Premium_Kopfhoerer,1.2153030741027886,150.0,73.2490160752631,827.5651650043219,143.2128912529645,156.97470482257893,100,0
2024-05-16,A,Premium_Kopfhoerer,1.2116750830321534,150.0,38.251200614956446,841.2612496740761,136.44718953801137,146.47536018448693,75,0
2024-05-17,A,Premium_Kopfhoerer,1.2079843680660933,150.0,45.16907725691487,446.1499683808914,147.93866024497655,148.55072317707447,73,0
2024-05-18,A,Premium_Kopfhoerer,1.204232022843105,150.0,62.202758260545046,513.2116209580128,149.65304087050242,153.66082747816353,67,0
2024-05-19,A,Premium_Kopfhoerer,1.20041915926406,150.0,31.53703525349067,372.9573017643546,150.85576119169892,144.4611105760472,83,0
2024-05-20,A,Premium_Kopfhoerer,1.1965469071627255,150.0,53.41189901906194,939.2993905773809,150.46412514665352,151.0235697057186,92,0
2024-05-21,A,Premium_Kopfhoerer,1.1926164139709692,150.0,69.60714131423642,206.77938916742227,143.04335001891204,155.88214239427091,53,0
2024-05-22,A,Premium_Kopfhoerer,1.1886288443787503,150.0,25.88775148158159,940.374480701323,148.57319366690086,142.7663254444745,104,0
2024-05-23,A,Premium_Kopfhoerer,1.1845853799889983,150.0,52.769507877984566,715.4798066518089,138.7691499854569,150.83085236339537,81,0
2024-05-24,A,Premium_Kopfhoerer,1.1804872189674769,150.0,53.89824191372635,578.4149374180581,160.22421731349186,151.16947257411792,383,1
2024-05-25,A,Premium_Kopfhoerer,1.176335575687742,150.0,61.72734307665965,129.3931547060463,147.722804453265,153.5182029229979,61,0
2024-05-26,A,Premium_Kopfhoerer,1.1721316803712973,150.0,31.445739336828773,528.0365726398074,146.3333541071723,144.43372180104862,73,0
2024-05-27,A,Premium_Kopfhoerer,1.1678767787230528,150.0,30.193150803735854,466.97329450245905,161.9170524633306,144.05794524112076,94,0
2024-05-28,A,Premium_Kopfhoerer,1.1635721315621952,150.0,57.829123484253465,245.0969307776103,140.68315099838077,152.34873704527604,49,0
2024-05-29,A,Premium_Kopfhoerer,1.1592190144485799,150.0,54.45477009849779,690.7686431505912,141.55809664476024,151.33643102954935,66,0
2024-05-30,A,Premium_Kopfhoerer,1.154818717304756,150.0,53.75739275518815,974.0358166314572,141.77834756348577,151.12721782655643,70,0
2024-05-31,A,Premium_Kopfhoerer,1.1503725440337327,150.0,55.19672314245464,605.9699299580726,149.49096463725388,151.55901694273638,78,0
2024-06-01,A,Premium_Kopfhoerer,1.145881812132607,150.0,39.79962917632264,743.2779487995513,153.23723722228198,146.9398887528968,91,0
2024-06-02,A,Premium_Kopfhoerer,1.1413478523021592,150.0,53.48380545741505,161.6054073094151,155.54756601088377,151.0451416372245,78,0
2024-06-03,A,Premium_Kopfhoerer,1.1367720080525376,150.0,54.39608709948022,475.9002962352953,169.28996488121226,151.31882612984407,94,0
2024-06-04,A,Premium_Kopfhoerer,1.1321556353051485,150.0,39.28472872960448,204.7226366480463,133.12925659349426,146.78541861888135,60,0
2024-06-05,A,Premium_Kopfhoerer,1.1275001019908664,150.0,77.98661766717134,651.5162519828593,154.56551691843313,158.3959853001514,76,0
2024-06-06,A,Premium_Kopfhoerer,1.1228067876446863,150.0,57.10749381367681,944.6339423927392,145.82152070570828,152.13224814410304,57,0
2024-06-07,A,Premium_Kopfhoerer,1.11807708299694,150.0,32.13044754196027,695.5999592244747,145.6018863833342,144.63913426258807,84,0
2024-06-08,A,Premium_Kopfhoerer,1.1133123895611894,150.0,59.84830412950745,169.1227434829794,145.35170903809592,152.95449123885223,54,0
2024-06-09,A,Premium_Kopfhoerer,1.1085141192189303,150.0,35.37977494659018,419.19958448657457,143.1842274689402,145.61393248397707,72,0
2024-06-10,A,Premium_Kopfhoerer,1.10368369380122,150.0,61.80626905613678,595.5970414967663,162.6339362595259,153.54188071684104,90,0
2024-06-11,A,Premium_Kopfhoerer,1.0988225446673592,150.0,67.37893368511106,462.886980519927,156.31722995260427,155.2136801055333,88,0
2024-06-12,A,Premium_Kopfhoerer,1.0939321122807482,150.0,37.68976522472434,850.2796094276551,150.1739698391803,146.3069295674173,76,0
2024-06-13,A,Premium_Kopfhoerer,1.0890138457820473,150.0,64.45064193866483,833.2039042389903,160.1326181436525,154.33519258159944,77,0
2024-06-14,A,Premium_Kopfhoerer,1.0840692025597647,150.0,56.191713904047475,650.6479180928993,138.65603276025843,151.85751417121423,60,0
2024-06-15,A,Premium_Kopfhoerer,1.079099647818402,150.0,62.33090239991735,436.1121506194347,140.01971151501806,153.6992707199752,58,0
2024-06-16,A,Premium_Kopfhoerer,1.0741066541442807,150.0,78.4518947398092,329.8027363869197,133.66524200853985,158.53556842194277,56,0
2024-06-17,A,Premium_Kopfhoerer,1.0690917010691836,150.0,46.31917825995694,195.28688639181638,144.75439094907534,148.89575347798709,47,0
2024-06-18,A,Premium_Kopfhoerer,1.0640562746319389,150.0,38.693957534637654,419.4079151378986,151.21273895028565,146.6081872603913,68,0
2024-06-19,A,Premium_Kopfhoerer,1.059001866938073,150.0,36.65728355561715,471.8552654869476,150.7714393344925,145.99718506668515,80,0
2024-06-20,A,Premium_Kopfhoerer,1.0539299757176688,150.0,37.762845725518424,708.2406325936662,151.1200643329491,146.32885371765553,74,0
2024-06-21,A,Premium_Kopfhoerer,1.0488421038815552,150.0,48.84347435878844,692.3438418678161,139.41707376700438,149.65304230763653,69,0
2024-06-22,A,Premium_Kopfhoerer,1.0437397590759625,150.0,55.117279622249654,163.09732567713127,156.02366056960517,151.5351838866749,48,0
2024-06-23,A,Premium_Kopfhoerer,1.0386244532357745,150.0,54.150361989950284,455.733383888042,151.79720638679248,151.2451085969851,54,0
2024-06-24,A,Premium_Kopfhoerer,1.0334977021365086,150.0,62.40774873554036,263.6009804956257,155.497907110995,153.7223246206621,49,0
2024-06-25,A,Premium_Kopfhoerer,1.0283610249451598,150.0,50.19502837816861,241.13143478512512,135.80428366807462,150.0585085134506,47,0
2024-06-26,A,Premium_Kopfhoerer,1.023215943770039,150.0,71.80301115735975,844.5719347635213,152.3361814409834,156.54090334720792,82,0
2024-06-27,A,Premium_Kopfhoerer,1.018063983209738,150.0,46.03014750143066,137.72369504463177,141.09176070061855,148.8090442504292,46,0
2024-06-28,A,Premium_Kopfhoerer,1.0129066699013591,150.0,90.80253749884429,477.2645883119092,147.02007560586478,162.24076124965327,63,0
2024-06-29,A,Premium_Kopfhoerer,1.0077455320681399,150.0,59.385010216475095,251.38329018986636,154.00773673977287,152.81550306494253,239,1
2024-06-30,A,Premium_Kopfhoerer,1.0025820990666066,150.0,37.14263665375576,891.3971941106266,150.68320204691935,146.14279099612673,67,0
2024-07-01,A,Premium_Kopfhoerer,0.9974179009333936,150.0,33.93661252908331,601.3364619475316,143.61345015165512,145.180983758725,64,0
2024-07-02,A,Premium_Kopfhoerer,0.9922544679318602,150.0,57.237086228647776,308.2425727391632,150.04704867138312,152.17112586859434,37,0
2024-07-03,A,Premium_Kopfhoerer,0.9870933300986409,150.0,46.64805822011224,552.1845584497388,138.51348513567268,148.99441746603367,61,0
2024-07-04,A,Premium_Kopfhoerer,0.9819360167902622,150.0,60.710007411381376,758.3377237328042,158.62700546923722,153.2130022234144,73,0
2024-07-05,A,Premium_Kopfhoerer,0.976784056229961,150.0,57.09856436860317,962.3062080274904,148.4603698537781,152.12956931058096,64,0
2024-07-06,A,Premium_Kopfhoerer,0.9716389750548402,150.0,48.90756631014691,298.401403820877,158.38912458191496,149.67226989304407,60,0
2024-07-07,A,Premium_Kopfhoerer,0.9665022978634916,150.0,37.29809422897392,897.5635949164106,146.0510123467797,146.18942826869218,69,0
2024-07-08,A,Premium_Kopfhoerer,0.9613755467642258,150.0,27.277291629712032,940.8737027507412,146.07318008695063,143.1831874889136,74,0
2024-07-09,A,Premium_Kopfhoerer,0.9562602409240377,150.0,43.302275718994686,924.7784900788596,144.26859910021616,147.9906827156984,58,0
2024-07-10,A,Premium_Kopfhoerer,0.951157896118445,150.0,62.84598191485208,671.8729211757188,156.57130448769806,153.85379457445563,55,0
2024-07-11,A,Premium_Kopfhoerer,0.9460700242823313,150.0,53.21140616195306,666.838588991237,144.67926632003645,150.9634218485859,64,0
2024-07-12,A,Premium_Kopfhoerer,0.9409981330619271,150.0,31.31391831932018,462.8895698654405,154.83446574311384,144.39417549579605,92,0
2024-07-13,A,Premium_Kopfhoerer,0.9359437253680613,150.0,52.59771388776773,777.1580940734091,147.13160701748032,150.77931416633032,72,0
2024-07-14,A,Premium_Kopfhoerer,0.9309082989308164,150.0,55.77976069593255,578.1646165158387,135.18027525081285,151.73392820877976,53,0
